,HOST,OS,METHOD,ACCESS,CODE,BYTES
7242,66.249.73.135,Outro,GET,Noite,200,16021
7243,213.193.72.155,Mac_OS,GET,Noite,200,12292
7244,213.193.72.155,Mac_OS,GET,Noite,200,1015
7245,213.193.72.155,Mac_OS,GET,Noite,200,4877
7246,213.193.72.155,Mac_OS,GET,Noite,200,6146
7247,213.193.72.155,Mac_OS,GET,Noite,200,52315
7248,107.170.40.198,Outro,GET,Noite,200,32352
7249,213.193.72.155,Mac_OS,GET,Noite,200,3638
7250,139.184.30.132,Linux,GET,Noite,200,12292
7251,46.105.14.53,Outro,GET,Noite,200,14872
7252,66.249.83.239,Windows_NT,GET,Noite,200,37932
7253,66.249.83.239,Windows_NT,GET,Noite,200,3638
7254,68.180.224.225,Outro,GET,Noite,200,8366
7255,208.91.156.11,Outro,GET,Noite,404,324
7256,217.195.202.13,Windows_NT,GET,Noite,200,48437287
7257,5.235.199.240,Outro,GET,Noite,200,65748
7258,130.237.218.86,Mac_OS,GET,Noite,200,53270
7259,130.237.218.86,Mac_OS,GET,Noite,304,-
7260,130.237.218.86,Mac_OS,GET,Noite,304,-
7261,130.237.218.86,Mac_OS,GET,Noite,200,44129
7262,130.237.218.86,Mac_OS,GET,Noite,200,72173
7263,130.237.218.86,Mac_OS,GET,Noite,304,-
7264,130.237.218.86,Mac_OS,GET,Noite,304,-
7265,130.237.218.86,Mac_OS,GET,Noite,304,-
7266,130.237.218.86,Mac_OS,GET,Noite,304,-
7267,130.237.218.86,Mac_OS,GET,Noite,304,-
7268,130.237.218.86,Mac_OS,GET,Noite,304,-
7269,130.237.218.86,Mac_OS,GET,Noite,304,-
7270,130.237.218.86,Mac_OS,GET,Noite,304,-
7271,130.237.218.86,Mac_OS,GET,Noite,200,23668
7272,130.237.218.86,Mac_OS,GET,Noite,304,-
7273,130.237.218.86,Mac_OS,GET,Noite,304,-
7274,130.237.218.86,Mac_OS,GET,Noite,304,-
7275,130.237.218.86,Mac_OS,GET,Noite,304,-
7276,130.237.218.86,Mac_OS,GET,Noite,200,166159
7277,130.237.218.86,Mac_OS,GET,Noite,200,196054
7278,130.237.218.86,Mac_OS,GET,Noite,304,-
7279,130.237.218.86,Mac_OS,GET,Noite,200,17041
7280,130.237.218.86,Mac_OS,GET,Noite,200,52878
7281,130.237.218.86,Mac_OS,GET,Noite,200,19917
7282,130.237.218.86,Mac_OS,GET,Noite,304,-
7283,130.237.218.86,Mac_OS,GET,Noite,200,80663
7284,130.237.218.86,Mac_OS,GET,Noite,200,100207
7285,130.237.218.86,Mac_OS,GET,Noite,304,-
7286,130.237.218.86,Mac_OS,GET,Noite,304,-
7287,130.237.218.86,Mac_OS,GET,Noite,304,-
7288,130.237.218.86,Mac_OS,GET,Noite,304,-
7289,130.237.218.86,Mac_OS,GET,Noite,304,-
7290,130.237.218.86,Mac_OS,GET,Noite,304,-
7291,130.237.218.86,Mac_OS,GET,Noite,304,-
7292,130.237.218.86,Mac_OS,GET,Noite,200,47731
7293,130.237.218.86,Mac_OS,GET,Noite,304,-
7294,130.237.218.86,Mac_OS,GET,Noite,200,56686
7295,130.237.218.86,Mac_OS,GET,Noite,200,21820
7296,130.237.218.86,Mac_OS,GET,Noite,200,123091
7297,130.237.218.86,Mac_OS,GET,Noite,304,-
7298,130.237.218.86,Mac_OS,GET,Noite,404,298
7299,130.237.218.86,Mac_OS,GET,Noite,200,196093
7300,66.249.73.135,Mac_OS,GET,Noite,304,-
7301,50.16.19.13,Outro,GET,Noite,200,14872
7302,208.43.251.181,Windows_NT,GET,Noite,200,-
7303,130.237.218.86,Mac_OS,GET,Noite,301,328
7304,130.237.218.86,Mac_OS,GET,Noite,200,6217
7305,130.237.218.86,Mac_OS,GET,Noite,200,216
7306,130.237.218.86,Mac_OS,GET,Noite,200,225
7307,130.237.218.86,Mac_OS,GET,Noite,200,148
7308,130.237.218.86,Mac_OS,GET,Noite,200,276
7309,208.43.251.181,Windows_NT,GET,Noite,200,11024
7310,193.50.193.83,Linux,GET,Noite,200,2269
7311,130.237.218.86,Mac_OS,GET,Noite,200,53238
7312,130.237.218.86,Mac_OS,GET,Noite,200,1015
7313,130.237.218.86,Mac_OS,GET,Noite,200,9950
7314,130.237.218.86,Mac_OS,GET,Noite,200,4220
7315,130.237.218.86,Mac_OS,GET,Noite,200,47
7316,130.237.218.86,Mac_OS,GET,Noite,200,3279
7317,130.237.218.86,Mac_OS,GET,Noite,200,573
7318,130.237.218.86,Mac_OS,GET,Noite,200,72173
7319,130.237.218.86,Mac_OS,GET,Noite,200,44129
7320,130.237.218.86,Mac_OS,GET,Noite,200,3344
7321,130.237.218.86,Mac_OS,GET,Noite,200,1711
7322,130.237.218.86,Mac_OS,GET,Noite,200,3037
7323,130.237.218.86,Mac_OS,GET,Noite,200,23668
7324,130.237.218.86,Mac_OS,GET,Noite,200,13612
7325,130.237.218.86,Mac_OS,GET,Noite,200,3088
7326,130.237.218.86,Mac_OS,GET,Noite,200,5305
7327,130.237.218.86,Mac_OS,GET,Noite,200,334
7328,130.237.218.86,Mac_OS,GET,Noite,200,2195
7329,130.237.218.86,Mac_OS,GET,Noite,200,196054
7330,130.237.218.86,Mac_OS,GET,Noite,200,166159
7331,208.43.251.181,Windows_NT,GET,Noite,200,44422
7332,130.237.218.86,Mac_OS,GET,Noite,200,252
7333,130.237.218.86,Mac_OS,GET,Noite,200,17041
7334,130.237.218.86,Mac_OS,GET,Noite,200,52878
7335,130.237.218.86,Mac_OS,GET,Noite,200,19917
7336,130.237.218.86,Mac_OS,GET,Noite,200,1352
7337,130.237.218.86,Mac_OS,GET,Noite,200,80663
7338,130.237.218.86,Mac_OS,GET,Noite,200,100207
7339,130.237.218.86,Mac_OS,GET,Noite,200,711
7340,130.237.218.86,Mac_OS,GET,Noite,200,3936
7341,130.237.218.86,Mac_OS,GET,Noite,200,1154
7342,130.237.218.86,Mac_OS,GET,Noite,200,169
7343,130.237.218.86,Mac_OS,GET,Noite,200,993
7344,130.237.218.86,Mac_OS,GET,Noite,200,929
7345,130.237.218.86,Mac_OS,GET,Noite,200,590
7346,130.237.218.86,Mac_OS,GET,Noite,404,298
7347,130.237.218.86,Mac_OS,GET,Noite,200,123091
7348,130.237.218.86,Mac_OS,GET,Noite,200,4379
7349,130.237.218.86,Mac_OS,GET,Noite,200,56686
7350,130.237.218.86,Mac_OS,GET,Noite,200,21820
7351,130.237.218.86,Mac_OS,GET,Noite,200,121
7352,130.237.218.86,Mac_OS,GET,Noite,200,196093
7353,208.43.251.181,Windows_NT,GET,Noite,200,11350
7354,208.43.251.181,Windows_NT,GET,Noite,200,9633
7355,208.43.251.181,Windows_NT,GET,Noite,200,13358
7356,208.43.251.181,Windows_NT,GET,Noite,200,18848
7357,208.43.251.181,Windows_NT,GET,Noite,301,331
7358,128.118.108.67,Outro,GET,Noite,200,3638
7359,193.50.193.83,Linux,GET,Noite,200,996
7360,46.105.14.53,Outro,GET,Noite,200,14872
7361,2.85.194.19,Linux,GET,Noite,200,3638
7362,217.195.202.13,Windows_NT,GET,Noite,200,32742
7363,217.195.202.13,Windows_NT,GET,Noite,200,11474
7364,217.195.202.13,Windows_NT,GET,Noite,200,37932
7365,217.195.202.13,Windows_NT,GET,Noite,200,25606
7366,217.195.202.13,Windows_NT,GET,Noite,301,331
7367,217.195.202.13,Windows_NT,GET,Noite,200,9981
7368,217.195.202.13,Windows_NT,GET,Noite,200,19735
7369,217.195.202.13,Windows_NT,GET,Noite,200,18848
7370,217.195.202.13,Windows_NT,GET,Noite,200,12700
7371,217.195.202.13,Windows_NT,GET,Noite,200,18586
7372,217.195.202.13,Windows_NT,GET,Noite,200,16543
7373,217.195.202.13,Windows_NT,GET,Noite,200,9313
7374,217.195.202.13,Windows_NT,GET,Noite,200,36398
7375,217.195.202.13,Windows_NT,GET,Noite,200,11972
7376,217.195.202.13,Windows_NT,GET,Noite,200,12177
7377,217.195.202.13,Windows_NT,GET,Noite,200,9607
7378,217.195.202.13,Windows_NT,GET,Noite,200,9202
7379,217.195.202.13,Windows_NT,GET,Noite,200,9113
7380,217.195.202.13,Windows_NT,GET,Noite,200,11902
7381,217.195.202.13,Windows_NT,GET,Noite,200,10975
7382,217.195.202.13,Windows_NT,GET,Noite,200,17808
7383,217.195.202.13,Windows_NT,GET,Noite,200,44019
7384,212.107.116.234,Outro,GET,Noite,200,44019
7385,109.74.154.79,Windows_NT,GET,Noite,200,18848
7386,109.74.154.79,Windows_NT,GET,Noite,200,1015
7387,109.74.154.79,Windows_NT,GET,Noite,200,3638
7388,109.74.154.79,Windows_NT,GET,Noite,200,4877
7389,109.74.154.79,Windows_NT,GET,Noite,200,3638
7390,109.74.154.79,Windows_NT,GET,Noite,200,6146
7391,109.74.154.79,Windows_NT,GET,Noite,200,52315
7392,110.174.108.127,Windows_NT,GET,Noite,200,47731
7393,182.253.23.3,Windows_NT,GET,Noite,200,18848
7394,62.210.189.45,Windows_NT,GET,Noite,200,37932
7395,82.181.180.138,Linux,GET,Noite,200,18586
7396,82.181.180.138,Linux,GET,Noite,200,1015
7397,82.181.180.138,Linux,GET,Noite,200,4877
7398,82.181.180.138,Linux,GET,Noite,200,6146
7399,82.181.180.138,Linux,GET,Noite,200,39437
7400,82.181.180.138,Linux,GET,Noite,200,52315
7401,82.181.180.138,Linux,GET,Noite,200,3638
7402,46.105.14.53,Outro,GET,Noite,200,14872
7403,66.249.73.185,Outro,GET,Noite,200,13316
7404,193.185.55.253,Windows_NT,GET,Noite,200,10975
7405,193.185.55.253,Windows_NT,GET,Noite,200,4877
7406,193.185.55.253,Windows_NT,GET,Noite,200,1015
7407,193.185.55.253,Windows_NT,GET,Noite,200,3638
7408,193.185.55.253,Windows_NT,GET,Noite,200,6146
7409,193.185.55.253,Windows_NT,GET,Noite,200,52315
7410,89.156.153.83,Windows_NT,GET,Noite,200,18848
7411,89.156.153.83,Windows_NT,GET,Noite,200,1015
7412,89.156.153.83,Windows_NT,GET,Noite,200,4877
7413,89.156.153.83,Windows_NT,GET,Noite,200,6146
7414,89.156.153.83,Windows_NT,GET,Noite,200,52315
7415,199.187.125.26,Windows_NT,HEAD,Noite,200,-
7416,173.200.233.195,Linux,GET,Noite,200,18848
7417,89.156.153.83,Windows_NT,GET,Noite,200,3638
7418,74.125.176.147,Outro,GET,Noite,200,29941
7419,66.249.73.135,Outro,GET,Noite,200,32352
7420,106.78.19.160,Outro,GET,Noite,200,11902
7421,106.78.19.160,Outro,GET,Noite,200,1015
7422,106.78.19.160,Outro,GET,Noite,200,6146
7423,106.78.19.160,Outro,GET,Noite,200,4877
7424,66.249.73.185,Mac_OS,GET,Noite,200,944
7425,106.78.19.160,Outro,GET,Noite,301,331
7426,106.78.19.160,Outro,GET,Noite,200,16344
7427,106.78.19.160,Outro,GET,Noite,200,9313
7428,46.105.14.53,Outro,GET,Noite,200,14872
7429,106.78.19.160,Outro,GET,Noite,301,338
7430,106.78.19.160,Outro,GET,Noite,200,16344
7431,106.78.19.160,Outro,GET,Noite,301,335
7432,106.78.19.160,Outro,GET,Noite,301,349
7433,106.78.19.160,Outro,GET,Noite,301,341
7434,106.78.19.160,Outro,GET,Noite,301,341
7435,106.78.19.160,Outro,GET,Noite,301,330
7436,106.78.19.160,Outro,GET,Noite,301,346
7437,106.78.19.160,Outro,GET,Noite,301,346
7438,106.78.19.160,Outro,GET,Noite,301,340
7439,106.78.19.160,Outro,GET,Noite,301,340
7440,31.150.236.68,Mac_OS,GET,Noite,200,47731
7441,82.80.14.189,Windows_NT,GET,Noite,200,25230
7442,82.80.14.189,Windows_NT,GET,Noite,200,34838
7443,82.80.14.189,Windows_NT,GET,Noite,200,23581
7444,82.80.14.189,Windows_NT,GET,Noite,200,3811
7445,82.80.14.189,Windows_NT,GET,Noite,200,1791
7446,82.80.14.189,Windows_NT,GET,Noite,200,1753
7447,82.80.14.189,Windows_NT,GET,Noite,200,3170
7448,82.80.14.189,Windows_NT,GET,Noite,200,18091
7449,82.80.14.189,Windows_NT,GET,Noite,200,863
7450,82.80.14.189,Windows_NT,GET,Noite,200,357
7451,82.80.14.189,Windows_NT,GET,Noite,200,47731
7452,82.80.14.189,Windows_NT,GET,Noite,200,9904
7453,82.80.14.189,Windows_NT,GET,Noite,200,1187
7454,82.80.14.189,Windows_NT,GET,Noite,200,34416
7455,82.80.14.189,Windows_NT,GET,Noite,200,36492
7456,82.80.14.189,Windows_NT,GET,Noite,200,26185
7457,82.80.14.189,Windows_NT,GET,Noite,200,7697
7458,82.80.14.189,Windows_NT,GET,Noite,200,2892
7459,82.80.14.189,Windows_NT,GET,Noite,200,38720
7460,82.80.14.189,Windows_NT,GET,Noite,200,171717
7461,82.80.14.189,Windows_NT,GET,Noite,200,41820
7462,82.80.14.189,Windows_NT,GET,Noite,200,52878
7463,82.80.14.189,Windows_NT,GET,Noite,200,2126
7464,82.80.14.189,Windows_NT,GET,Noite,200,321631
7465,82.80.14.189,Windows_NT,GET,Noite,200,78075
7466,82.80.14.189,Windows_NT,GET,Noite,200,8095
7467,82.80.14.189,Windows_NT,GET,Noite,200,394967
7468,82.80.14.189,Windows_NT,GET,Noite,200,1079983
7469,82.80.14.189,Windows_NT,GET,Noite,200,1168622
7470,199.16.156.125,Outro,GET,Noite,200,-
7471,199.16.156.126,Outro,GET,Noite,200,4378624
7472,123.125.71.41,Outro,GET,Noite,200,156350
7473,178.213.67.2,Windows_NT,GET,Noite,200,2501
7474,128.118.108.67,Outro,GET,Noite,200,3638
7475,50.16.19.13,Outro,GET,Noite,200,14872
7476,66.249.73.135,Outro,GET,Noite,200,29941
7477,46.105.14.53,Outro,GET,Noite,200,14872
7478,66.249.73.135,Outro,GET,Noite,200,29941
7479,206.47.94.142,Windows_NT,GET,Noite,200,12292
7480,206.47.94.142,Windows_NT,GET,Noite,200,1015
7481,206.47.94.142,Windows_NT,GET,Noite,200,4877
7482,206.47.94.142,Windows_NT,GET,Noite,200,3638
7483,206.47.94.142,Windows_NT,GET,Noite,200,6146
7484,206.47.94.142,Windows_NT,GET,Noite,200,52315
7485,66.249.73.135,Mac_OS,GET,Noite,304,-
7486,130.237.218.86,Mac_OS,GET,Noite,200,38555
7487,130.237.218.86,Mac_OS,GET,Noite,200,3860
7488,130.237.218.86,Mac_OS,GET,Noite,200,540
7489,130.237.218.86,Mac_OS,GET,Noite,200,2195
7490,130.237.218.86,Mac_OS,GET,Noite,200,14885
7491,130.237.218.86,Mac_OS,GET,Noite,200,3910
7492,130.237.218.86,Mac_OS,GET,Noite,200,89711
7493,130.237.218.86,Mac_OS,GET,Noite,200,114347
7494,130.237.218.86,Mac_OS,GET,Noite,200,278620
7495,130.237.218.86,Mac_OS,GET,Noite,200,275
7496,130.237.218.86,Mac_OS,GET,Noite,200,16435
7497,130.237.218.86,Mac_OS,GET,Noite,200,526333
7498,130.237.218.86,Mac_OS,GET,Noite,200,525391
7499,130.237.218.86,Mac_OS,GET,Noite,200,713096
7500,130.237.218.86,Mac_OS,GET,Noite,200,226119
7501,130.237.218.86,Mac_OS,GET,Noite,200,405750
7502,130.237.218.86,Mac_OS,GET,Noite,200,328370
7503,130.237.218.86,Mac_OS,GET,Noite,200,931206
7504,130.237.218.86,Mac_OS,GET,Noite,200,278620
7505,130.237.218.86,Mac_OS,GET,Noite,200,114347
7506,130.237.218.86,Mac_OS,GET,Noite,200,717699
7507,130.237.218.86,Mac_OS,GET,Noite,200,89711
7508,130.237.218.86,Mac_OS,GET,Noite,200,226119
7509,130.237.218.86,Mac_OS,GET,Noite,200,526333
7510,130.237.218.86,Mac_OS,GET,Noite,200,525391
7511,130.237.218.86,Mac_OS,GET,Noite,200,713096
7512,130.237.218.86,Mac_OS,GET,Noite,200,405750
7513,130.237.218.86,Mac_OS,GET,Noite,200,931206
7514,130.237.218.86,Mac_OS,GET,Noite,200,328370
7515,130.237.218.86,Mac_OS,GET,Noite,200,717699
7516,130.237.218.86,Mac_OS,GET,Noite,200,20572
7517,130.237.218.86,Mac_OS,GET,Noite,200,3886
7518,130.237.218.86,Mac_OS,GET,Noite,200,14885
7519,130.237.218.86,Mac_OS,GET,Noite,200,1774
7520,130.237.218.86,Mac_OS,GET,Noite,200,4218
7521,130.237.218.86,Mac_OS,GET,Noite,200,540
7522,130.237.218.86,Mac_OS,GET,Noite,200,5739
7523,130.237.218.86,Mac_OS,GET,Noite,200,16435
7524,130.237.218.86,Mac_OS,GET,Noite,200,275
7525,77.231.200.120,Linux,GET,Noite,200,29941
7526,130.237.218.86,Mac_OS,GET,Noite,200,20572
7527,130.237.218.86,Mac_OS,GET,Noite,304,-
7528,130.237.218.86,Mac_OS,GET,Noite,304,-
7529,130.237.218.86,Mac_OS,GET,Noite,304,-
7530,200.141.109.74,Outro,GET,Noite,200,37932
7531,188.178.214.179,Linux,GET,Noite,200,8363
7532,188.178.214.179,Linux,GET,Noite,200,3638
7533,130.237.218.86,Mac_OS,GET,Noite,200,25735
7534,130.237.218.86,Mac_OS,GET,Noite,200,1382
7535,130.237.218.86,Mac_OS,GET,Noite,200,661
7536,130.237.218.86,Mac_OS,GET,Noite,200,1791
7537,130.237.218.86,Mac_OS,GET,Noite,200,26498
7538,130.237.218.86,Mac_OS,GET,Noite,200,3170
7539,130.237.218.86,Mac_OS,GET,Noite,200,3995
7540,130.237.218.86,Mac_OS,GET,Noite,200,47731
7541,130.237.218.86,Mac_OS,GET,Noite,200,28748
7542,130.237.218.86,Mac_OS,GET,Noite,200,29108
7543,130.237.218.86,Mac_OS,GET,Noite,200,93435
7544,130.237.218.86,Mac_OS,GET,Noite,200,16937
7545,130.237.218.86,Mac_OS,GET,Noite,200,42324
7546,130.237.218.86,Mac_OS,GET,Noite,200,52878
7547,130.237.218.86,Mac_OS,GET,Noite,200,24420
7548,130.237.218.86,Mac_OS,GET,Noite,200,371633
7549,130.237.218.86,Mac_OS,GET,Noite,200,80663
7550,130.237.218.86,Mac_OS,GET,Noite,200,11163
7551,130.237.218.86,Mac_OS,GET,Noite,200,1991
7552,130.237.218.86,Mac_OS,GET,Noite,200,46139
7553,130.237.218.86,Mac_OS,GET,Noite,200,663847
7554,130.237.218.86,Mac_OS,GET,Noite,200,23871
7555,130.237.218.86,Mac_OS,GET,Noite,200,42501
7556,130.237.218.86,Mac_OS,GET,Noite,200,57048
7557,130.237.218.86,Mac_OS,GET,Noite,200,97173
7558,130.237.218.86,Mac_OS,GET,Noite,200,54239
7559,130.237.218.86,Mac_OS,GET,Noite,200,52923
7560,130.237.218.86,Mac_OS,GET,Noite,200,14835
7561,130.237.218.86,Mac_OS,GET,Noite,200,22956
7562,130.237.218.86,Mac_OS,GET,Noite,200,6676
7563,130.237.218.86,Mac_OS,GET,Noite,200,23581
7564,130.237.218.86,Mac_OS,GET,Noite,200,3811
7565,130.237.218.86,Mac_OS,GET,Noite,200,1791
7566,130.237.218.86,Mac_OS,GET,Noite,200,166731
7567,130.237.218.86,Mac_OS,GET,Noite,200,1395
7568,130.237.218.86,Mac_OS,GET,Noite,200,3826
7569,130.237.218.86,Mac_OS,GET,Noite,200,863
7570,130.237.218.86,Mac_OS,GET,Noite,200,357
7571,130.237.218.86,Mac_OS,GET,Noite,200,3170
7572,130.237.218.86,Mac_OS,GET,Noite,200,18091
7573,130.237.218.86,Mac_OS,GET,Noite,200,1973
7574,130.237.218.86,Mac_OS,GET,Noite,200,4281
7575,130.237.218.86,Mac_OS,GET,Noite,200,3982
7576,130.237.218.86,Mac_OS,GET,Noite,200,4436
7577,130.237.218.86,Mac_OS,GET,Noite,200,36492
7578,130.237.218.86,Mac_OS,GET,Noite,200,34416
7579,130.237.218.86,Mac_OS,GET,Noite,200,9904
7580,130.237.218.86,Mac_OS,GET,Noite,200,1187
7581,130.237.218.86,Mac_OS,GET,Noite,200,275
7582,130.237.218.86,Mac_OS,GET,Noite,200,47731
7583,130.237.218.86,Mac_OS,GET,Noite,200,1150
7584,130.237.218.86,Mac_OS,GET,Noite,200,26185
7585,130.237.218.86,Mac_OS,GET,Noite,200,7697
7586,130.237.218.86,Mac_OS,GET,Noite,200,2892
7587,130.237.218.86,Mac_OS,GET,Noite,200,41820
7588,130.237.218.86,Mac_OS,GET,Noite,200,38720
7589,130.237.218.86,Mac_OS,GET,Noite,200,10645
7590,130.237.218.86,Mac_OS,GET,Noite,200,55478
7591,130.237.218.86,Mac_OS,GET,Noite,200,60656
7592,130.237.218.86,Mac_OS,GET,Noite,200,278476
7593,130.237.218.86,Mac_OS,GET,Noite,200,927
7594,130.237.218.86,Mac_OS,GET,Noite,200,54662
7595,130.237.218.86,Mac_OS,GET,Noite,200,65917
7596,130.237.218.86,Mac_OS,GET,Noite,200,72949
7597,130.237.218.86,Mac_OS,GET,Noite,200,78075
7598,130.237.218.86,Mac_OS,GET,Noite,200,82859
7599,130.237.218.86,Mac_OS,GET,Noite,200,52878
7600,130.237.218.86,Mac_OS,GET,Noite,200,175208
7601,130.237.218.86,Mac_OS,GET,Noite,200,80663
7602,130.237.218.86,Mac_OS,GET,Noite,200,2126
7603,130.237.218.86,Mac_OS,GET,Noite,200,100207
7604,130.237.218.86,Mac_OS,GET,Noite,200,34213
7605,130.237.218.86,Mac_OS,GET,Noite,200,176805
7606,130.237.218.86,Mac_OS,GET,Noite,200,430406
7607,130.237.218.86,Mac_OS,GET,Noite,200,203023
7608,130.237.218.86,Mac_OS,GET,Noite,200,171717
7609,130.237.218.86,Mac_OS,GET,Noite,200,394967
7610,130.237.218.86,Mac_OS,GET,Noite,200,1045663
7611,130.237.218.86,Mac_OS,GET,Noite,200,321631
7612,130.237.218.86,Mac_OS,GET,Noite,200,1114500
7613,130.237.218.86,Mac_OS,GET,Noite,200,1168622
7614,130.237.218.86,Mac_OS,GET,Noite,200,1079983
7615,130.237.218.86,Mac_OS,GET,Noite,200,1046727
7616,130.237.218.86,Mac_OS,GET,Noite,200,4254
7617,130.237.218.86,Mac_OS,GET,Noite,200,1221927
7618,130.237.218.86,Mac_OS,GET,Noite,200,1103268
7619,130.237.218.86,Mac_OS,GET,Noite,200,2763364
7620,130.237.218.86,Mac_OS,GET,Noite,200,885
7621,130.237.218.86,Mac_OS,GET,Noite,200,1218
7622,198.46.149.143,Outro,GET,Noite,200,9316
7623,198.46.149.143,Outro,GET,Noite,200,10756
7624,114.250.134.175,Mac_OS,GET,Noite,200,37269
7625,204.93.54.177,Mac_OS,GET,Noite,200,37269
7626,128.214.173.46,Mac_OS,GET,Noite,200,11902
7627,128.214.173.46,Mac_OS,GET,Noite,200,1015
7628,128.214.173.46,Mac_OS,GET,Noite,200,4877
7629,128.214.173.46,Mac_OS,GET,Noite,200,3638
7630,128.214.173.46,Mac_OS,GET,Noite,200,6146
7631,128.214.173.46,Mac_OS,GET,Noite,200,52315
7632,128.214.173.46,Mac_OS,GET,Noite,200,3638
7633,206.47.94.142,Windows_NT,GET,Noite,200,50112
7634,204.93.54.177,Mac_OS,GET,Noite,200,24747
7635,128.214.173.46,Mac_OS,GET,Noite,200,75275
7636,46.105.14.53,Outro,GET,Noite,200,14872
7637,82.209.214.162,Windows_NT,GET,Noite,200,1275832
7638,184.154.149.126,Mac_OS,GET,Noite,200,54306753
7639,66.249.73.135,Outro,GET,Noite,304,-
7640,173.236.32.219,Mac_OS,GET,Noite,404,296
7641,108.174.55.234,Outro,GET,Noite,200,29941
7642,84.233.151.236,Linux,GET,Noite,200,11275
7643,84.233.151.236,Linux,GET,Noite,200,1015
7644,84.233.151.236,Linux,GET,Noite,200,4877
7645,84.233.151.236,Linux,GET,Noite,200,3638
7646,84.233.151.236,Linux,GET,Noite,200,6146
7647,84.233.151.236,Linux,GET,Noite,200,52315
7648,66.249.73.135,Mac_OS,GET,Noite,200,9936
7649,74.125.40.22,Outro,GET,Noite,200,29941
7650,193.40.6.84,Windows_NT,GET,Noite,200,16543
7651,193.40.6.84,Windows_NT,GET,Noite,200,1015
7652,193.40.6.84,Windows_NT,GET,Noite,200,6146
7653,193.40.6.84,Windows_NT,GET,Noite,200,4877
7654,193.40.6.84,Windows_NT,GET,Noite,200,52315
7655,193.40.6.84,Windows_NT,GET,Noite,200,3638
7656,209.85.238.199,Outro,GET,Noite,200,29941
7657,200.68.86.233,Linux,GET,Noite,200,18848
7658,200.68.86.233,Linux,GET,Noite,200,1015
7659,200.68.86.233,Linux,GET,Noite,200,4877
7660,200.68.86.233,Linux,GET,Noite,200,6146
7661,200.68.86.233,Linux,GET,Noite,200,52315
7662,200.68.86.233,Linux,GET,Noite,200,3638
7663,46.105.14.53,Outro,GET,Noite,200,14872
7664,208.91.156.11,Outro,GET,Noite,404,324
7665,130.237.218.86,Mac_OS,GET,Noite,200,34752
7666,128.118.108.67,Outro,GET,Noite,200,3638
7667,130.237.218.86,Mac_OS,GET,Noite,200,38108
7668,209.85.238.199,Outro,GET,Noite,200,32352
7669,94.93.82.148,Windows_NT,GET,Noite,200,37269
7670,94.93.82.148,Windows_NT,GET,Noite,200,1382
7671,94.93.82.148,Windows_NT,GET,Noite,200,26498
7672,94.93.82.148,Windows_NT,GET,Noite,200,659
7673,94.93.82.148,Windows_NT,GET,Noite,200,1791
7674,94.93.82.148,Windows_NT,GET,Noite,200,3170
7675,85.43.182.12,Windows_NT,GET,Noite,200,29108
7676,94.93.82.148,Windows_NT,GET,Noite,200,47731
7677,94.93.82.148,Windows_NT,GET,Noite,200,42324
7678,94.93.82.148,Windows_NT,GET,Noite,200,55478
7679,85.43.182.12,Windows_NT,GET,Noite,200,108497
7680,94.93.82.148,Windows_NT,GET,Noite,200,60656
7681,94.93.82.148,Windows_NT,GET,Noite,200,65917
7682,85.43.182.12,Windows_NT,GET,Noite,200,72949
7683,94.93.82.148,Windows_NT,GET,Noite,200,78075
7684,85.43.182.12,Windows_NT,GET,Noite,404,364
7685,94.93.82.148,Windows_NT,GET,Noite,200,82859
7686,94.93.82.148,Windows_NT,GET,Noite,200,71808
7687,94.93.82.148,Windows_NT,GET,Noite,200,52878
7688,94.93.82.148,Windows_NT,GET,Noite,200,80663
7689,94.93.82.148,Windows_NT,GET,Noite,200,9618
7690,85.43.182.12,Windows_NT,GET,Noite,200,100207
7691,94.93.82.148,Windows_NT,GET,Noite,200,176805
7692,94.93.82.148,Windows_NT,GET,Noite,200,73187
7693,94.93.82.148,Windows_NT,GET,Noite,200,80555
7694,85.43.182.12,Windows_NT,GET,Noite,200,95058
7695,50.16.19.13,Outro,GET,Noite,200,14872
7696,94.93.82.148,Windows_NT,GET,Noite,200,58123
7697,85.43.182.12,Windows_NT,GET,Noite,200,29179
7698,94.93.82.148,Windows_NT,GET,Noite,200,46139
7699,94.93.82.148,Windows_NT,GET,Noite,200,97173
7700,85.43.182.12,Windows_NT,GET,Noite,200,3995
7701,85.43.182.12,Windows_NT,GET,Noite,200,663847
7702,94.93.82.148,Windows_NT,GET,Noite,200,3638
7703,107.170.40.203,Outro,GET,Noite,200,32352
7704,66.249.73.135,Mac_OS,GET,Noite,200,996
7705,41.251.155.27,Windows_NT,GET,Noite,200,50112
7706,41.251.155.27,Windows_NT,GET,Noite,200,3638
7707,46.105.14.53,Outro,GET,Noite,200,14872
7708,173.166.158.222,Linux,GET,Noite,200,18848
7709,173.166.158.222,Linux,GET,Noite,200,1015
7710,173.166.158.222,Linux,GET,Noite,200,4877
7711,173.166.158.222,Linux,GET,Noite,200,6146
7712,173.166.158.222,Linux,GET,Noite,200,52315
7713,173.166.158.222,Linux,GET,Noite,200,3638
7714,68.180.224.225,Outro,GET,Noite,200,8664
7715,79.118.91.108,Linux,GET,Noite,200,3638
7716,79.118.91.108,Linux,GET,Noite,200,3638
7717,180.169.2.99,Windows_NT,GET,Noite,200,37932
7718,98.245.87.136,Windows_NT,GET,Noite,200,8363
